#time,flux,flux_err
992.463381043,0.998849690,0.000271247
992.483814264,0.999621451,0.000271275
992.504247585,0.999711096,0.000271277
992.524680706,0.999419928,0.000271286
992.545114027,0.999478996,0.000271276
992.565547247,0.999612808,0.000271287
992.606413686,0.999630213,0.000271294
992.626846906,0.999376535,0.000271296
992.647280125,0.999995649,0.000271310
992.667713343,0.999963522,0.000271307
992.688146562,1.000163317,0.000271332
992.708579780,0.998998404,0.000271245
992.729012998,0.999740362,0.000271272
992.749446216,0.999899507,0.000271313
992.769879433,0.999798894,0.000271310
992.790312650,0.999422252,0.000271281
992.810745867,0.999991834,0.000271317
992.831179084,1.000602961,0.000271377
992.851612400,1.000632167,0.000271342
992.892478832,0.999749422,0.000271222
992.912911947,1.000222564,0.000271301
992.933345162,1.000087380,0.000271305
992.953778477,1.000090003,0.000271300
992.974211592,0.999903560,0.000271291
992.994644806,0.999944806,0.000271286
993.015078120,0.999980152,0.000271297
993.035511234,1.000511169,0.000271321
993.055944447,0.999783516,0.000271292
993.076377761,1.000205755,0.000271324
993.096810874,0.999800563,0.000271289
993.117244086,1.000320911,0.000271323
993.137677399,1.000223279,0.000271299
993.158110511,1.000155687,0.000271322
993.198977035,1.000520706,0.000271342
993.219410246,1.000594616,0.000271346
993.239843457,1.000332475,0.000271350
993.260276668,1.000426412,0.000271325
993.280709878,1.000800371,0.000271358
993.301143089,1.000351548,0.000271347
993.321576298,1.000316978,0.000271317
993.362442817,1.000240803,0.000271333
993.382875927,1.000772119,0.000271353
993.403309136,1.000584483,0.000271330
993.423742444,1.000633717,0.000271358
993.444175552,1.000602961,0.000271344
993.505475176,1.000878572,0.000271348
993.546341690,1.001157880,0.000271361
993.566774797,1.000526071,0.000271325
993.587208103,1.001196504,0.000271376
993.607641309,1.000467062,0.000271312
993.628074415,1.000640988,0.000271314
993.648507721,1.000987172,0.000271358
993.668940926,1.000712752,0.000271355
993.689374031,1.001181483,0.000271373
993.709807335,1.000933766,0.000271351
993.730240540,1.001442194,0.000271398
993.750673644,1.000799656,0.000271341
993.771106948,1.001523495,0.000271398
993.791540152,1.001138449,0.000271372
993.811973255,1.001272082,0.000271393
993.832406558,1.000831008,0.000271363
993.852839761,1.001163602,0.000271343
993.873273064,1.000704169,0.000271339
993.893706166,1.001797795,0.000271410
993.914139368,1.001226664,0.000271368
993.934572670,1.000954032,0.000271346
993.955005771,1.001122594,0.000271365
993.975438972,1.000980139,0.000271350
993.995872273,1.000855565,0.000271326
994.016305374,1.001330972,0.000271376
994.036738574,1.001071334,0.000271381
994.057171874,1.001147509,0.000271352
994.077604974,1.001125455,0.000271358
994.098038174,1.000934005,0.000271352
994.118471473,1.001757145,0.000271422
994.138904572,1.001545668,0.000271406
994.159337771,1.000963688,0.000271365
994.179771069,1.000785351,0.000271351
994.200204267,1.001454592,0.000271373
994.220637465,1.001212358,0.000271365
994.241070663,1.000839710,0.000271346
994.261503860,1.001540542,0.000271397
994.281937057,1.000921488,0.000271360
994.302370254,1.001016021,0.000271345
994.322803351,1.001455188,0.000271392
994.343236647,1.001119733,0.000271373
994.363669843,1.001440406,0.000271381
994.384102939,1.001545787,0.000271380
994.404536234,1.000860095,0.000271359
994.424969429,1.000659347,0.000271336
994.445402524,1.001108527,0.000271326
994.465835819,1.001018524,0.000271365
994.486269013,1.001305699,0.000271380
994.506702107,1.001690745,0.000271397
994.527135401,1.001688600,0.000271392
994.547568595,1.001868367,0.000271408
994.568001888,1.001418471,0.000271401
994.588434981,1.001618385,0.000271378
994.608868174,1.001499414,0.000271385
994.629301466,1.001049995,0.000271355
994.649734558,1.002318978,0.000271449
994.670167750,1.001430869,0.000271366
994.690601042,1.001619935,0.000271378
994.711034233,1.002506495,0.000271428
994.751900615,1.001594782,0.000271368
994.772333806,1.001152754,0.000271345
994.792766896,1.001022339,0.000271314
994.813200186,1.001938820,0.000271419
994.833633376,1.001389742,0.000271368
994.874499754,1.001363873,0.000271373
994.894932943,1.001669645,0.000271365
994.915366232,1.001845598,0.000271403
994.935799320,1.001702070,0.000271357
994.956232508,1.001910925,0.000271399
994.976665696,1.001753449,0.000271403
994.997098884,1.001780987,0.000271399
995.017532071,1.001215935,0.000271357
995.037965258,1.001730204,0.000271361
995.058398445,1.001530647,0.000271359
995.078831631,1.001573682,0.000271360
995.099264817,1.002201080,0.000271398
995.119698003,1.002196908,0.000271405
995.140131189,1.001492143,0.000271370
995.160564374,1.001472592,0.000271363
995.180997559,1.003169298,0.000271464
995.201430744,1.001788616,0.000271393
995.221864029,1.001859307,0.000271367
995.242297113,1.001194000,0.000271342
995.283163581,1.001726151,0.000271376
995.303596664,1.001534820,0.000271383
995.324029948,1.001510501,0.000271337
995.344463131,1.001384258,0.000271352
995.364896213,1.001951456,0.000271387
995.385329496,1.001867294,0.000271396
995.405762678,1.002202868,0.000271414
995.446629041,1.001283765,0.000271345
995.467062223,1.002361655,0.000271417
995.487495304,1.001634121,0.000271322
995.507928584,1.001646519,0.000271326
995.528361765,1.001975775,0.000271351
995.548795045,1.001899958,0.000271385
995.569228125,1.001902819,0.000271379
995.589661305,1.001636505,0.000271363
995.610094584,1.001709819,0.000271346
995.630527663,1.001584291,0.000271303
995.650960842,1.001272559,0.000271331
995.671394021,1.002199054,0.000271371
995.691827299,1.001747489,0.000271361
995.732693655,1.002176166,0.000271362
995.773559910,1.001884580,0.000271339
995.793993187,1.002005935,0.000271344
995.814426264,1.001796007,0.000271374
995.834859440,1.001296401,0.000271339
995.916592243,1.001660943,0.000271336
995.937025318,1.001508713,0.000271379
995.998324842,1.001444578,0.000271326
996.018758116,1.001865745,0.000271389
996.039191290,1.001577973,0.000271341
996.059624463,1.001635671,0.000271332
996.080057636,1.001801848,0.000271363
996.100490809,1.001837969,0.000271357
996.120923982,1.001538992,0.000271260
996.141357154,1.001797557,0.000271339
996.161790327,1.001696467,0.000271339
996.182223498,1.001553297,0.000271311
996.202656770,1.001332760,0.000271318
996.223089841,1.001553297,0.000271351
996.243523113,1.001844049,0.000271350
996.263956283,1.001653910,0.000271360
996.284389354,1.001644969,0.000271334
996.304822624,1.002035856,0.000271335
996.325255794,1.001642346,0.000271326
996.366122133,1.001913786,0.000271314
996.386555202,1.001742363,0.000271365
996.406988371,1.001626611,0.000271340
996.427421640,1.001544237,0.000271305
996.447854708,1.001465082,0.000271314
996.468287876,1.001935005,0.000271314
996.488721144,1.001712441,0.000271306
996.509154212,1.001189470,0.000271287
996.529587379,1.001690507,0.000271305
996.550020646,1.001568198,0.000271299
996.590886979,1.001258135,0.000271281
996.611320146,1.001080394,0.000271255
996.652186477,1.001953483,0.000271290
996.672619643,1.001013637,0.000271254
996.693052808,1.001272798,0.000271257
996.713485973,1.001360536,0.000271256
996.733919137,1.001189709,0.000271234
996.774785566,1.001541734,0.000271239
996.795218629,1.000835299,0.000271228
996.815651793,1.001633048,0.000271248
996.836085056,1.001000166,0.000271245
996.856518119,1.001351357,0.000271191
996.897384544,1.001260042,0.000271262
996.917817607,1.001502991,0.000271256
996.938250869,1.000915647,0.000271222
996.958684030,1.000936985,0.000271230
996.979117091,1.001487970,0.000271213
996.999550353,1.001283884,0.000271184
997.019983513,1.000875592,0.000271153
997.040416674,1.001305938,0.000271230
997.060849834,1.000987172,0.000271196
997.081282894,1.001164436,0.000271169
997.101716054,1.000899792,0.000271171
997.122149314,1.000992179,0.000271224
997.142582473,1.001277208,0.000271198
997.163015532,1.000644326,0.000271156
997.183448791,1.000611424,0.000271151
997.203881949,1.000802040,0.000271160
997.224315107,1.000802994,0.000271129
997.244748265,1.000577331,0.000271120
997.265181423,1.000923276,0.000271162
997.285614680,1.000703454,0.000271202
997.306047737,1.000575781,0.000271172
997.326480894,1.000763893,0.000271155
997.367347207,1.000689149,0.000271116
997.387780363,1.000458479,0.000271106
997.408213619,1.000820160,0.000271153
997.428646675,1.001055241,0.000271214
997.449079830,1.000744581,0.000271146
997.469513085,1.000262022,0.000271088
997.489946139,1.000568748,0.000271122
997.510379294,0.999688625,0.000271086
997.530812548,0.992934883,0.000270572
997.551245602,0.978910565,0.000269497
997.592112009,0.937649071,0.000266493
997.612545162,0.911523163,0.000264441
997.632978315,0.883368909,0.000262161
997.653411467,0.852797508,0.000259845
997.673844620,0.819753826,0.000257053
997.714710924,0.751203060,0.000251764
997.735144075,0.715165555,0.000248757
997.755577226,0.680045187,0.000245687
997.776010377,0.645740747,0.000242839
997.796443428,0.613898754,0.000240208
997.816876679,0.587019622,0.000237790
997.837309829,0.569620490,0.000236300
997.857743079,0.568649113,0.000236238
997.878176128,0.584623873,0.000237569
997.898609278,0.611820757,0.000239948
997.939475576,0.676753223,0.000245439
997.959908724,0.711995721,0.000248329
997.980341972,0.747960091,0.000251267
998.000775021,0.782423794,0.000254182
998.021208168,0.816645026,0.000256805
998.041641416,0.848956048,0.000259605
998.062074463,0.880449831,0.000261896
998.082507610,0.909040630,0.000264178
998.102940857,0.934960127,0.000266291
998.123374003,0.957677484,0.000268073
998.143807049,0.976806939,0.000269368
998.164240295,0.990661502,0.000270347
998.205106586,1.000018835,0.000270991
998.225539732,1.000170112,0.000271022
998.245972876,1.000229120,0.000271043
998.266406121,0.999590278,0.000270969
998.286839165,0.999621451,0.000270989
998.307272310,0.999710321,0.000270991
998.327705553,0.999422252,0.000270917
998.348138597,0.999605060,0.000270971
998.368571740,0.999223411,0.000270893
998.389004983,0.999275208,0.000270985
998.409438026,1.000331640,0.000270968
998.429871168,0.999558091,0.000270996
998.450304311,0.999604404,0.000271025
998.470737452,0.998891532,0.000270968
998.491170594,0.999206901,0.000270922
998.511603736,0.999620140,0.000270925
998.532036877,0.999716341,0.000270967
998.552470118,0.999089181,0.000270941
998.572903158,0.998988450,0.000270911
998.593336299,0.999605775,0.000271005
998.634202679,0.999426425,0.000270951
998.654635718,0.999087036,0.000270927
998.675068958,0.999446273,0.000270903
998.695502097,0.999122024,0.000270900
998.715935135,0.999011099,0.000270921
998.736368374,0.999479353,0.000270940
998.777234550,0.998971701,0.000270897
998.797667788,0.998663962,0.000270877
998.818100925,0.999366164,0.000270927
998.858967199,0.999100387,0.000270939
998.879400336,0.998860896,0.000270962
998.899833573,0.999097884,0.000270930
998.920266609,0.998997509,0.000270907
998.940699744,0.998931348,0.000270861
998.981566015,0.998934031,0.000270918
999.001999151,0.998668194,0.000270871
999.022432385,0.998642445,0.000270860
999.042865420,0.998866379,0.000270897
999.063298554,0.999498546,0.000270856
999.083731688,0.998907208,0.000270875
999.124597956,0.998839617,0.000270879
999.145031189,0.998709023,0.000270808
999.165464222,0.999098480,0.000270865
999.185897454,0.998690188,0.000270847
999.206330587,0.999360561,0.000270868
999.226763619,0.999547005,0.000270925
999.247196851,0.998866379,0.000270873
999.267629983,0.998697698,0.000270834
999.288063014,0.998584330,0.000270864
999.308496245,0.998575270,0.000270879
999.328929376,0.998749077,0.000270852
999.349362407,0.998987556,0.000270883
999.369795637,0.998805821,0.000270862
999.390228767,0.998891652,0.000270844
999.410661797,0.998792410,0.000270861
999.431095027,0.998620093,0.000270857
999.451528156,0.998759627,0.000270822
999.471961285,0.998736501,0.000270842
999.492394414,0.999256372,0.000270823
999.512827542,0.998514235,0.000270887
999.533260770,0.998558402,0.000270783
999.553693798,0.998981595,0.000270854
999.574126926,0.998376369,0.000270798
999.594560154,0.999077737,0.000270879
999.614993281,0.998580754,0.000270821
999.635426308,0.998470843,0.000270806
999.655859535,0.998276472,0.000270800
999.676292661,0.999269307,0.000270846
999.696725687,0.998668432,0.000270823
999.717158913,0.998553455,0.000270829
999.737592039,0.998612046,0.000270849
999.778458289,0.998142660,0.000270846
999.798891414,0.999100029,0.000270891
999.819324438,0.998641551,0.000270788
999.839757663,0.998675942,0.000270832
999.860190687,0.998688102,0.000270858
999.880623911,0.998810232,0.000270786
999.901057034,0.998902082,0.000270838
999.921490058,0.999187171,0.000270834
999.941923280,0.998602033,0.000270828
999.962356403,0.998505712,0.000270780
999.982789526,0.998705447,0.000270824
1000.003222648,0.998718441,0.000270854
1000.023655770,0.999113381,0.000270822
1000.044088892,0.998728573,0.000270811
1000.084955134,0.998757601,0.000270831
1000.105388255,0.998842716,0.000270840
1000.125821476,0.998769820,0.000270839
1000.146254496,0.998635113,0.000270797
1000.166687716,0.998847544,0.000270766
1000.187120836,0.999012113,0.000270826
1000.207553856,0.998955786,0.000270854
1000.227987075,0.998963773,0.000270823
1000.248420194,0.998948276,0.000270866
1000.268853213,0.999241114,0.000270895
1001.229186813,0.998464882,0.000276679
1001.249620020,0.997740388,0.000276589
1001.270053126,0.998300791,0.000276839
1001.290486332,0.998283625,0.000277014
1001.310919337,0.998320520,0.000276958
1001.331352443,0.998660743,0.000277312
1001.351785648,0.998332381,0.000277074
1001.372218653,0.998444915,0.000277271
1001.392651757,0.998200297,0.000277212
1001.413084962,0.998653471,0.000277457
1001.433518065,0.998882055,0.000277515
1001.474384273,0.998373687,0.000277544
1001.494817376,0.998596191,0.000277564
1001.515250379,0.998412728,0.000277563
1001.535683582,0.998260021,0.000277657
1001.556116585,0.998366773,0.000277600
1001.576549787,0.998769999,0.000277711
1001.596982889,0.998688638,0.000277631
1001.617415890,0.999071777,0.000277682
1001.637849092,0.998385251,0.000277668
1001.658282193,0.999197364,0.000277599
1001.678715194,0.998521268,0.000277728
1001.699148395,0.998551309,0.000277758
1001.719581495,0.998763859,0.000277645
1001.740014496,0.999222279,0.000277754
1001.760447695,0.998602033,0.000277652
1001.780880795,0.999295771,0.000277784
1001.801313895,0.999019265,0.000277704
1001.821746994,0.998797894,0.000277649
1001.842180093,0.998636961,0.000277752
1001.862613291,0.999012947,0.000277655
1001.883046290,0.999241233,0.000277773
1001.903479388,0.998781562,0.000277678
1001.923912586,0.998906314,0.000277755
1001.944345683,0.998425841,0.000277730
1001.964778681,0.999282420,0.000277841
1001.985211878,0.999348402,0.000277870
1002.005644974,0.999517262,0.000277739
1002.026077971,0.999108732,0.000277767
1002.046511167,0.999653637,0.000277790
1002.066944264,0.998955071,0.000277759
1002.087377259,0.999757051,0.000277799
1002.107810455,0.998948753,0.000277787
1002.128243550,0.999671400,0.000277880
1002.148676645,0.999599278,0.000277810
1002.169109740,1.000464201,0.000277876
1002.189542735,0.999628663,0.000277876
1002.209975929,0.999526143,0.000277848
1002.230409023,0.999331713,0.000277949
1002.250842017,0.999794602,0.000277904
1002.271275210,0.999226809,0.000277934
1002.291708304,0.999906421,0.000277911
1002.312141397,0.999843955,0.000277956
1002.332574489,0.999818504,0.000277946
1002.353007582,0.999383330,0.000277947
1002.373440774,0.999918461,0.000277969
1002.393873766,0.999571145,0.000277979
1002.414306858,1.000150204,0.000277940
1002.434740049,0.999680817,0.000278022
1002.475606131,0.999623895,0.000277996
1002.496039322,0.999330580,0.000278017
1002.516472412,1.000258565,0.000278002
1002.536905403,0.999636292,0.000277972
1002.557338593,1.000104189,0.000277970
1002.577771682,1.000288129,0.000278088
1002.598204672,1.000140667,0.000278105
1002.618637861,0.999805391,0.000277975
1002.639070950,1.000084877,0.000278035
1002.659504138,1.000100136,0.000278048
1002.679937127,1.000289321,0.000278067
1002.700370215,0.999840975,0.000278082
1002.720803403,0.999785781,0.000278002
1002.741236391,1.000016928,0.000278089
1002.761669478,0.999531806,0.000278029
1002.782102665,1.000156879,0.000278104
1002.802535652,0.999857068,0.000278028
1002.822968739,0.999603629,0.000278073
1002.843401825,0.999908268,0.000278110
1002.863834911,1.000282764,0.000278079
1002.884267997,1.000406742,0.000278125
1002.904701083,1.000327587,0.000278039
1002.925134168,1.000265121,0.000278043
1002.945567353,1.000226140,0.000278128
1002.966000338,1.000280023,0.000278084
1002.986433423,1.000430942,0.000278103
1003.006866607,0.999808431,0.000278082
1003.027299691,0.999680400,0.000278088
1003.047732675,0.999825358,0.000278074
1003.068165858,1.000192285,0.000278118
1003.088598942,1.000413418,0.000278114
1003.109031925,1.000248671,0.000278140
1003.129465108,1.000617146,0.000278156
1003.149898190,1.000636578,0.000278177
1003.170331372,1.000328183,0.000278110
1003.190764354,1.000154018,0.000278169
1003.211197436,1.000214100,0.000278106
1003.231630618,1.000548720,0.000278156
1003.252063599,1.000219703,0.000278116
1003.272496680,1.000262737,0.000278126
1003.313362842,1.000086665,0.000278123
1003.333795922,1.000327587,0.000278179
1003.354229102,1.000229597,0.000278161
1003.374662082,1.000656605,0.000278196
1003.395095161,1.000578642,0.000278210
1003.415528340,1.000447392,0.000278171
1003.435961319,1.000256896,0.000278127
1003.456394498,1.000336409,0.000278171
1003.476827577,1.000776410,0.000278083
1003.497260655,1.000163317,0.000278132
1003.517693733,1.000092268,0.000278075
1003.538126811,1.000406027,0.000278184
1003.558559788,1.000166416,0.000278201
1003.578992965,1.000686884,0.000278239
1003.599426042,1.000435472,0.000278208
1003.619859019,1.001030922,0.000278260
1003.640292195,1.000125647,0.000278163
1003.660725272,1.000565529,0.000278182
1003.681158448,1.000227451,0.000278173
1003.701591423,1.000037909,0.000278172
1003.722024499,1.000966907,0.000278232
1003.742457674,1.000686646,0.000278237
1003.762890649,1.000395060,0.000278217
1003.783323724,1.000528693,0.000278271
1003.803756898,1.000344634,0.000278246
1003.824189872,1.000800014,0.000278258
1003.844622947,1.000248671,0.000278259
1003.865056120,1.001175642,0.000278312
1003.885489094,1.001304746,0.000278288
1003.905922167,1.000265479,0.000278239
1003.926355340,1.000650764,0.000278243
1003.946788413,1.001219749,0.000278281
1003.967221485,1.000629306,0.000278206
1003.987654557,1.000569344,0.000278318
1004.008087629,1.000393391,0.000278226
1004.028520701,1.000792623,0.000278257
1004.048953772,1.000474215,0.000278253
1004.069386843,1.000397444,0.000278262
1004.089820014,1.000362635,0.000278230
1004.110252985,1.000773191,0.000278246
1004.130686056,1.000517607,0.000278283
1004.171552196,1.000552893,0.000278173
1004.191985365,1.000261188,0.000278228
1004.212418335,1.000731826,0.000278248
1004.232851404,1.000482202,0.000278278
1004.253284573,1.000830531,0.000278298
1004.273717541,1.000587583,0.000278245
1004.335016746,1.000334620,0.000278306
1004.355449814,1.000899911,0.000278327
1004.375882981,1.000120759,0.000278294
1004.416749015,1.000676751,0.000278305
1004.457615148,1.000101805,0.000278249
1004.478048315,1.000293255,0.000278258
1004.498481380,1.000260115,0.000278282
1004.518914446,1.000789046,0.000278306
1004.539347511,1.000254393,0.000278261
1004.559780577,1.000336170,0.000278279
1004.580213642,1.000185251,0.000278275
1004.600646706,1.000155568,0.000278275
1004.621079771,1.000169635,0.000278298
1004.641512835,1.001051188,0.000278334
1004.661945999,1.000635386,0.000278306
1004.682378962,1.000470400,0.000278340
1004.702812126,1.000905991,0.000278345
1004.723245189,1.000310183,0.000278281
1004.743678152,1.000654817,0.000278308
1004.764111315,0.999866366,0.000278281
1004.784544377,0.999908030,0.000278263
1004.804977339,0.999748111,0.000278273
1004.825410501,1.000371218,0.000278334
1004.845843563,1.000377178,0.000278270
1004.866276524,1.000575304,0.000278327
1004.886709685,1.000663757,0.000278326
1004.927575707,1.000096679,0.000278291
1004.948008867,1.000495672,0.000278335
1004.968441828,1.000799417,0.000278339
1004.988874988,0.999668598,0.000278234
1005.009308047,1.000824809,0.000278354
1005.029741107,1.000306726,0.000278337
1005.050174166,1.000325680,0.000278317
1005.070607225,1.000235319,0.000278322
1005.091040284,1.000599742,0.000278325
1005.111473342,0.999715745,0.000278260
1005.131906400,1.000241637,0.000278325
1005.152339458,1.000290275,0.000278308
1005.172772616,1.000190139,0.000278325
1005.193205573,1.000574231,0.000278337
1005.213638730,1.000178933,0.000278286
1005.234071787,1.000293970,0.000278335
1005.254504744,1.000389218,0.000278314
1005.274937901,1.000080943,0.000278340
1005.295370957,1.000255466,0.000278306
1005.336237068,1.000375032,0.000278338
1005.356670124,0.999929786,0.000278288
1005.377103079,1.000182390,0.000278311
1005.397536234,1.000211716,0.000278291
1005.417969289,1.000150919,0.000278299
1005.438402243,1.000823855,0.000278346
1005.458835397,1.000924945,0.000278321
1005.479268451,0.999377191,0.000278253
1005.499701505,1.000712395,0.000278366
1005.520134559,0.999945462,0.000278313
1005.540567612,1.000455737,0.000278354
1005.561000665,1.000510454,0.000278333
1005.581433718,1.000458121,0.000278363
1005.601866770,1.000150919,0.000278322
1005.622299822,1.000448585,0.000278348
1005.642732874,1.000100017,0.000278332
1005.663165926,0.999966681,0.000278315
1005.683598978,1.000109673,0.000278349
1005.704032029,1.000471473,0.000278327
1005.724465180,1.000740886,0.000278379
1005.744898231,1.000416636,0.000278345
1005.765331181,1.000219703,0.000278335
1005.785764331,1.000229955,0.000278353
1005.806197381,1.000573516,0.000278362
1005.826630331,1.000718117,0.000278389
1005.847063481,1.000732303,0.000278387
1005.867496530,1.000354290,0.000278372
1005.887929479,1.000400186,0.000278332
1005.908362628,1.000443101,0.000278347
1005.928795676,0.999642193,0.000278308
1005.949228825,0.999868572,0.000278326
1005.969661773,1.000088334,0.000278340
1005.990094820,1.000046372,0.000278331
1006.010527968,1.000500321,0.000278350
1006.030960915,1.000535727,0.000278395
1006.051393962,1.000265837,0.000278350
1006.071827109,1.000566959,0.000278365
1006.092260056,1.000434875,0.000278366
1006.112693102,1.000633001,0.000278362
1006.133126248,1.000718117,0.000278389
1006.153559194,1.000531197,0.000278351
1006.173992240,1.000344992,0.000278351
1006.194425385,1.000153422,0.000278380
1006.214858330,0.999554634,0.000278303
1006.235291475,1.000167966,0.000278362
1006.276157464,0.999968469,0.000278352
1006.296590608,0.999715447,0.000278329
1006.317023652,1.000556707,0.000278402
1006.337456595,1.000087738,0.000278384
1006.357889739,1.000331044,0.000278371
1006.378322782,1.000047922,0.000278371
1006.398755725,1.000354648,0.000278399
1006.419188867,1.000202060,0.000278363
1006.439621910,0.999782026,0.000278360
1006.460055052,1.000279069,0.000278403
1006.480487994,0.999773264,0.000278377
1006.500921035,0.999827802,0.000278337
1006.521354177,1.000600457,0.000278423
1006.541787118,0.999901414,0.000278399
1006.562220159,1.000475287,0.000278400
1006.582653300,1.000310540,0.000278424
1006.603086240,0.999817371,0.000278352
1006.623519280,1.000314236,0.000278411
1006.643952420,1.000099063,0.000278382
1006.664385460,0.999809563,0.000278384
1006.684818399,1.000177979,0.000278395
1006.705251539,1.000504255,0.000278431
1006.725684577,0.999851167,0.000278383
1006.746117616,0.999731064,0.000278379
1006.766550655,1.000191331,0.000278384
1006.786983693,1.000696301,0.000278467
1006.807416731,0.999975741,0.000278377
1006.827849769,1.000468731,0.000278425
1006.848282806,1.000088573,0.000278407
1006.868715843,1.000276804,0.000278393
1006.909581817,0.999928117,0.000278384
1006.930014954,1.000212550,0.000278423
1006.950447990,1.000071049,0.000278387
1006.970881126,0.999735177,0.000278356
1006.991314062,0.999761939,0.000278402
1007.011747097,1.000347853,0.000278426
1007.032180233,1.000683904,0.000278457
1007.073046203,1.000119567,0.000278394
1007.093479337,1.001091599,0.000278465
1007.113912271,0.999719620,0.000278343
1007.134345306,1.000034451,0.000278401
1007.154778439,1.000299215,0.000278413
1007.175211473,1.000446677,0.000278420
1007.195644406,1.000462890,0.000278426
1007.216077540,1.000432491,0.000278405
1007.236510572,1.000276804,0.000278436
1007.256943605,0.999943078,0.000278379
1007.277376638,0.999867439,0.000278378
1007.297809670,1.000228882,0.000278418
1007.318242702,1.000414371,0.000278404
1007.338675733,1.000030994,0.000278425
1007.359108765,1.000532150,0.000278428
1007.379541896,0.999925017,0.000278389
1007.399974827,1.000193954,0.000278403
1007.420407858,1.000271440,0.000278408
1007.461273918,1.000127912,0.000278393
1007.481707048,0.999840200,0.000278415
1007.502140078,0.999849856,0.000278379
1007.522573007,1.000012517,0.000278366
1007.563439065,1.000073075,0.000278372
1007.604305223,0.999897361,0.000278406
1007.624738151,1.000302434,0.000278432
1007.645171179,1.000073552,0.000278405
1007.665604307,0.999647141,0.000278390
1007.686037234,1.000332355,0.000278513
1007.706470262,1.000034928,0.000278397
1007.726903389,1.000193119,0.000278430
1007.767769442,1.000257015,0.000278436
1007.808635495,1.000426769,0.000278450
1007.829068520,1.000308037,0.000278467
1007.849501546,1.000399470,0.000278498
1007.869934572,1.000312209,0.000278466
1007.910800621,1.000075459,0.000278419
1007.931233646,1.000484347,0.000278486
1007.951666771,1.000598192,0.000278490
1007.972099695,1.000165939,0.000278456
1007.992532819,1.000497341,0.000278495
1008.012965843,1.000705838,0.000278506
1008.033398766,0.999845624,0.000278463
1008.074264912,1.000685930,0.000278507
1008.094697835,1.000658154,0.000278546
1008.115130957,1.000403881,0.000278493
1008.135563980,1.000092864,0.000278485
1008.155996902,1.000645876,0.000278530
1008.176430023,1.000098825,0.000278483
1008.196863045,1.000831962,0.000278530
1008.217295966,1.000493169,0.000278493
1008.237729087,1.000773072,0.000278544
1008.319461169,0.877645075,0.000268940
1008.339894189,0.773332298,0.000260651
1008.360327208,0.657542467,0.000250966
1008.380760228,0.544330716,0.000241112
1008.401193347,0.519175589,0.000238896
1008.421626266,0.624602318,0.000247944
1008.442059285,0.741223216,0.000257817
1008.462492403,0.849837005,0.000266675
1008.503358439,0.992372692,0.000277932
1008.523791457,1.001005769,0.000278576
1008.544224374,1.000815272,0.000278567
1008.564657491,1.001300097,0.000278597
1008.585090508,1.000967264,0.000278570
1008.605523425,1.000766397,0.000278545
1008.625956542,1.000930309,0.000278572
1008.646389558,1.001085877,0.000278579
1008.666822474,1.000769496,0.000278511
1008.687255590,1.000442028,0.000278538
1008.707688605,1.000955582,0.000278554
1008.728121621,1.000914335,0.000278557
1008.748554636,1.001129985,0.000278536
1008.768987651,1.000921726,0.000278541
1008.789420765,1.001149297,0.000278592
1008.809853679,1.001194239,0.000278554
1008.830286694,1.001339078,0.000278572
1008.850719707,1.001159430,0.000278567
1008.891585734,1.000866175,0.000278566
1008.912018848,1.001569271,0.000278536
1008.932451761,1.001157761,0.000278577
1008.952884773,1.001646399,0.000278552
1008.973317886,1.001324892,0.000278544
1008.993750798,1.002675176,0.000278665
1009.014183810,1.001835465,0.000278565
1009.034616922,1.000982523,0.000278535
1009.055049833,1.001429558,0.000278556
1009.095915955,1.001803637,0.000278548
1009.116348866,1.001531720,0.000278541
1009.136781977,1.001385689,0.000278558
1009.157214987,1.001736879,0.000278580
1009.177647897,1.001681685,0.000278596
1009.198081007,1.001494408,0.000278625
1009.218514017,1.001339436,0.000278543
1009.259380035,1.001874447,0.000278618
1009.300246153,1.002085686,0.000278723
1009.320679061,1.002071619,0.000278672
1009.361545177,1.001471639,0.000278594
1009.381978185,1.001710415,0.000278767
1009.422844200,1.001872540,0.000278593
1009.443277207,1.002247214,0.000278798
1009.463710113,1.002129197,0.000278723
1009.484143220,1.001937628,0.000278762
1009.504576126,1.002117395,0.000278691
1009.525009132,1.001855016,0.000278746
1009.545442238,1.001799107,0.000278760
1009.565875144,1.002247691,0.000278767
1009.586308249,1.001588225,0.000278736
1009.606741254,1.002459168,0.000278807
1009.627174159,1.001851201,0.000278772
1009.647607264,1.002109647,0.000278761
1009.668040268,1.001796722,0.000278751
1009.688473172,1.001693964,0.000278756
1009.708906276,1.002392054,0.000278778
1009.729339280,1.001811743,0.000278767
1009.749772283,1.002155662,0.000278794
1009.770205286,1.002242327,0.000278776
1009.790638290,1.002164841,0.000278802
1009.811071392,1.002435088,0.000278771
1009.831504295,1.001875043,0.000278791
1009.851937297,1.001680493,0.000278761
1009.872370399,1.001876831,0.000278768
1009.892803401,1.002446771,0.000278804
1009.913236303,1.001996398,0.000278766
1009.933669404,1.002377272,0.000278823
1009.954102405,1.002502561,0.000278787
1010.015401407,1.001951456,0.000278745
1010.056267407,1.001741409,0.000278741
1010.076700407,1.002356768,0.000278833
1010.097133506,1.002387524,0.000278807
1010.117566406,1.002424717,0.000278778
1010.137999405,1.001919746,0.000278772
1010.178865402,1.001999497,0.000278793
